CASEID,discrim,dis_10,dis_15,dis_20,dis_25,dis_30,dis_35,dis_40,dis_45,dis_50,dis_55,dis_rind,dis_pl,dts_20,dts_25,dts_30,dts_35,dts_60,dts_65
28004,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28005,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28006,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28007,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28008,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28009,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28010,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28011,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28012,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28013,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1
28014,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28015,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28016,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2
28017,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28018,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
28019,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2
28020,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28021,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28022,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28023,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28024,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28025,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28026,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28027,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28028,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
28029,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28030,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28031,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28032,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2
28033,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
28034,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28035,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2
28036,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28037,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28038,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28039,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2
28040,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28041,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28042,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28043,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28044,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2
28045,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28046,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28047,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
28048,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28049,1,1,2,2,2,2,2,1,2,2,2,2,7,2,2,2,2,2,7
28050,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28051,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28052,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28053,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28054,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28055,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
28056,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28057,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28058,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28059,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28060,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
28061,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28062,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28063,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2
28064,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28065,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28066,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28067,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28068,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28069,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28070,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28071,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28072,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28073,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28074,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28075,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
28076,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28077,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1
28078,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28079,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28080,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28081,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28082,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28083,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28084,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,3,2
28085,1,2,2,2,2,1,2,2,1,2,2,2,7,2,2,2,2,3,7
28086,2,7,2,7,7,7,7,7,7,7,2,7,6,6,6,6,6,6,6
28087,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
28088,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28089,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28090,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2
28091,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28092,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28093,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1
28094,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28095,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28096,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28097,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1
28098,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28099,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28100,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28101,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28102,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28103,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28104,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28105,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28106,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28107,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28108,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28109,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28110,1,1,1,1,7,2,7,7,2,1,7,2,1,2,1,2,2,2,2
28111,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28112,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28113,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28114,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28115,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28116,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28117,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28118,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28119,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28120,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,3,2
28121,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28122,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28123,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28124,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28125,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28126,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28127,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2
28128,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28129,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28130,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28131,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28132,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28133,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28134,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28135,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28136,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28137,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28138,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28139,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28140,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
28141,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28142,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28143,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28144,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28145,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28146,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28147,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28148,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28149,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28150,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28151,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28152,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28153,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1
28154,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28155,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28156,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28157,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28158,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28159,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28160,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28161,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1
28162,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28163,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28164,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
28165,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28166,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28167,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28168,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28169,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28170,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28171,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28172,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28173,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
28174,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28175,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28176,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28177,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28178,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28179,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28180,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28181,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28182,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28183,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28184,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28185,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28186,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28187,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28188,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28189,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28190,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28191,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28192,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28193,1,7,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
28194,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28195,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28196,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28197,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28198,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28199,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28200,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28201,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28202,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28203,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28204,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28205,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28206,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28207,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28208,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28209,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28210,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1
28211,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28212,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28213,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28214,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2
28215,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28216,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28217,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28218,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28219,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28220,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28221,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28222,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28223,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28224,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28225,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28226,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28227,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28228,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28229,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28230,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2
28231,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28232,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28233,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1
28234,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28235,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28236,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28237,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28238,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28239,1,1,1,1,2,2,2,7,2,2,7,2,2,1,2,1,2,2,1
28240,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28241,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28242,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28243,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28244,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28245,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28246,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28247,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28248,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1
28249,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2
28250,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28251,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28252,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28253,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28254,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1
28255,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28256,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28257,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2
28258,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1
28259,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2
28260,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1
28261,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28262,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28263,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28264,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28265,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28266,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2
28267,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28268,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28269,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28270,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28271,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28272,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28273,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28274,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28275,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28276,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28277,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28278,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1
28279,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28280,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28281,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28282,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28283,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28284,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28285,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28286,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28287,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28288,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28289,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28290,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28291,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28292,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28293,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28294,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28295,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28296,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28297,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28298,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
28299,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28300,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2
28301,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28302,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
28303,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28304,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28305,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28306,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28307,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28308,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28309,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1
28310,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28311,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28312,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28313,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28314,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28315,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28316,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28317,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28318,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28319,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28320,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
28321,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28322,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28323,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28324,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28325,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28326,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28327,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28328,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28329,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28330,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28331,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28332,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28333,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28334,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28335,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28336,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1
28337,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28338,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28339,1,2,2,2,2,2,2,1,2,2,2,1,7,2,2,2,2,2,7
28340,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28341,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
28342,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
